show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,month_added,genre
s5039,TV Show,Re:Mind,Not Given,Japan,2018-02-15,2017,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries",2018,2,TV Mysteries
s5047,TV Show,Valor,Not Given,United States,2018-02-06,2017,TV-14,1 Season,"TV Action & Adventure, TV Dramas",2018,2,TV Action & Adventure
s5047,TV Show,Valor,Not Given,United States,2018-02-06,2017,TV-14,1 Season,"TV Action & Adventure, TV Dramas",2018,2,TV Dramas
s5049,TV Show,Coach Snoop,Not Given,United States,2018-02-02,2018,TV-MA,1 Season,"Docuseries, Reality TV",2018,2,Docuseries
s5049,TV Show,Coach Snoop,Not Given,United States,2018-02-02,2018,TV-MA,1 Season,"Docuseries, Reality TV",2018,2,Reality TV
s5053,Movie,Liberated: The New Sexual Revolution,Not Given,United States,2018-02-01,2017,TV-MA,86 min,Documentaries,2018,2,Documentaries
s5058,TV Show,Retribution,Not Given,United Kingdom,2018-01-30,2016,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",2018,1,British TV Shows
s5058,TV Show,Retribution,Not Given,United Kingdom,2018-01-30,2016,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",2018,1,Crime TV Shows
s5058,TV Show,Retribution,Not Given,United Kingdom,2018-01-30,2016,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",2018,1,International TV Shows
s5062,Movie,Mau Nieto: Viviendo sobrio… desde el bar,Not Given,Mexico,2018-01-26,2018,TV-MA,57 min,Stand-Up Comedy,2018,1,Stand-Up Comedy
s5064,TV Show,The Adventures of Puss in Boots,Not Given,United States,2018-01-26,2018,TV-Y7,6 Seasons,"Kids' TV, TV Comedies",2018,1,Kids' TV
s5064,TV Show,The Adventures of Puss in Boots,Not Given,United States,2018-01-26,2018,TV-Y7,6 Seasons,"Kids' TV, TV Comedies",2018,1,TV Comedies
s5066,TV Show,Prison Playbook,Not Given,South Korea,2018-01-24,2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Comedies",2018,1,International TV Shows
s5066,TV Show,Prison Playbook,Not Given,South Korea,2018-01-24,2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Comedies",2018,1,Korean TV Shows
s5066,TV Show,Prison Playbook,Not Given,South Korea,2018-01-24,2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Comedies",2018,1,TV Comedies
s5070,TV Show,The Shannara Chronicles,Not Given,United States,2018-01-22,2018,TV-MA,2 Seasons,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",2018,1,TV Action & Adventure
s5070,TV Show,The Shannara Chronicles,Not Given,United States,2018-01-22,2018,TV-MA,2 Seasons,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",2018,1,TV Dramas
s5070,TV Show,The Shannara Chronicles,Not Given,United States,2018-01-22,2018,TV-MA,2 Seasons,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",2018,1,TV Sci-Fi & Fantasy
s5071,TV Show,Love and Hong Kong,Not Given,Japan,2018-01-20,2017,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2018,1,International TV Shows
s5071,TV Show,Love and Hong Kong,Not Given,Japan,2018-01-20,2017,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2018,1,Romantic TV Shows
s5071,TV Show,Love and Hong Kong,Not Given,Japan,2018-01-20,2017,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2018,1,TV Dramas
s5076,TV Show,Tiempos de guerra,Not Given,Spain,2018-01-18,2017,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2018,1,International TV Shows
s5076,TV Show,Tiempos de guerra,Not Given,Spain,2018-01-18,2017,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2018,1,Romantic TV Shows
s5076,TV Show,Tiempos de guerra,Not Given,Spain,2018-01-18,2017,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2018,1,Spanish-Language TV Shows
s5079,Movie,Katt Williams: Great America,Not Given,United States,2018-01-16,2018,TV-MA,60 min,Stand-Up Comedy,2018,1,Stand-Up Comedy
s5083,TV Show,Disjointed,Not Given,United States,2018-01-12,2018,TV-MA,2 Seasons,TV Comedies,2018,1,TV Comedies
s5088,Movie,Alejandro Riaño: Especial de stand up,Not Given,Colombia,2018-01-10,2018,TV-MA,60 min,Stand-Up Comedy,2018,1,Stand-Up Comedy
s5091,TV Show,Episodes,Not Given,United Kingdom,2018-01-06,2017,TV-MA,5 Seasons,"Classic & Cult TV, TV Comedies",2018,1,Classic & Cult TV
s5091,TV Show,Episodes,Not Given,United Kingdom,2018-01-06,2017,TV-MA,5 Seasons,"Classic & Cult TV, TV Comedies",2018,1,TV Comedies
s5096,TV Show,Fullmetal Alchemist,Not Given,Japan,2018-01-01,2003,TV-14,1 Season,"Anime Series, International TV Shows",2018,1,Anime Series
s5096,TV Show,Fullmetal Alchemist,Not Given,Japan,2018-01-01,2003,TV-14,1 Season,"Anime Series, International TV Shows",2018,1,International TV Shows
s5098,TV Show,Lovesick,Not Given,United Kingdom,2018-01-01,2018,TV-MA,3 Seasons,"British TV Shows, International TV Shows, Romantic TV Shows",2018,1,British TV Shows
s5098,TV Show,Lovesick,Not Given,United Kingdom,2018-01-01,2018,TV-MA,3 Seasons,"British TV Shows, International TV Shows, Romantic TV Shows",2018,1,International TV Shows
s5098,TV Show,Lovesick,Not Given,United Kingdom,2018-01-01,2018,TV-MA,3 Seasons,"British TV Shows, International TV Shows, Romantic TV Shows",2018,1,Romantic TV Shows
s5099,TV Show,Pokémon: Indigo League,Not Given,Japan,2018-01-01,2000,TV-Y7,1 Season,"Anime Series, Kids' TV",2018,1,Anime Series
s5099,TV Show,Pokémon: Indigo League,Not Given,Japan,2018-01-01,2000,TV-Y7,1 Season,"Anime Series, Kids' TV",2018,1,Kids' TV
s5100,TV Show,The Frozen Dead,Not Given,France,2018-01-01,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2018,1,Crime TV Shows
s5100,TV Show,The Frozen Dead,Not Given,France,2018-01-01,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2018,1,International TV Shows
s5100,TV Show,The Frozen Dead,Not Given,France,2018-01-01,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2018,1,TV Dramas
s5104,TV Show,La Mante,Not Given,France,2017-12-29,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017,12,Crime TV Shows
s5104,TV Show,La Mante,Not Given,France,2017-12-29,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017,12,International TV Shows
s5104,TV Show,La Mante,Not Given,France,2017-12-29,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017,12,TV Dramas
s5113,TV Show,72 Dangerous Animals: Latin America,Not Given,Australia,2017-12-22,2017,TV-14,1 Season,"Docuseries, International TV Shows, Science & Nature TV",2017,12,Docuseries
s5113,TV Show,72 Dangerous Animals: Latin America,Not Given,Australia,2017-12-22,2017,TV-14,1 Season,"Docuseries, International TV Shows, Science & Nature TV",2017,12,International TV Shows
s5113,TV Show,72 Dangerous Animals: Latin America,Not Given,Australia,2017-12-22,2017,TV-14,1 Season,"Docuseries, International TV Shows, Science & Nature TV",2017,12,Science & Nature TV
s5119,TV Show,The Indian Detective,Not Given,Canada,2017-12-19,2017,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Comedies",2017,12,Crime TV Shows
s5119,TV Show,The Indian Detective,Not Given,Canada,2017-12-19,2017,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Comedies",2017,12,International TV Shows
s5119,TV Show,The Indian Detective,Not Given,Canada,2017-12-19,2017,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Comedies",2017,12,TV Comedies
s5120,TV Show,"Hello, My Twenties!",Not Given,South Korea,2017-12-18,2017,TV-MA,2 Seasons,"International TV Shows, Korean TV Shows, Romantic TV Shows",2017,12,International TV Shows
s5120,TV Show,"Hello, My Twenties!",Not Given,South Korea,2017-12-18,2017,TV-MA,2 Seasons,"International TV Shows, Korean TV Shows, Romantic TV Shows",2017,12,Korean TV Shows
s5120,TV Show,"Hello, My Twenties!",Not Given,South Korea,2017-12-18,2017,TV-MA,2 Seasons,"International TV Shows, Korean TV Shows, Romantic TV Shows",2017,12,Romantic TV Shows
s5126,TV Show,Wormwood,Not Given,United States,2017-12-15,2017,TV-14,1 Season,"Crime TV Shows, Docuseries",2017,12,Crime TV Shows
s5126,TV Show,Wormwood,Not Given,United States,2017-12-15,2017,TV-14,1 Season,"Crime TV Shows, Docuseries",2017,12,Docuseries
s5127,TV Show,Halt and Catch Fire,Not Given,United States,2017-12-14,2017,TV-14,4 Seasons,TV Dramas,2017,12,TV Dramas
s5139,TV Show,All Hail King Julien,Not Given,United States,2017-12-01,2017,TV-Y7,5 Seasons,"Kids' TV, TV Comedies",2017,12,Kids' TV
s5139,TV Show,All Hail King Julien,Not Given,United States,2017-12-01,2017,TV-Y7,5 Seasons,"Kids' TV, TV Comedies",2017,12,TV Comedies
s5140,TV Show,Dhia Sofea,Not Given,Malaysia,2017-12-01,2015,TV-14,1 Season,"International TV Shows, TV Dramas",2017,12,International TV Shows
s5140,TV Show,Dhia Sofea,Not Given,Malaysia,2017-12-01,2015,TV-14,1 Season,"International TV Shows, TV Dramas",2017,12,TV Dramas
s5141,Movie,DreamWorks Home: For the Holidays,Not Given,United States,2017-12-01,2017,TV-Y,46 min,"Children & Family Movies, Comedies, Music & Musicals",2017,12,Children & Family Movies
s5141,Movie,DreamWorks Home: For the Holidays,Not Given,United States,2017-12-01,2017,TV-Y,46 min,"Children & Family Movies, Comedies, Music & Musicals",2017,12,Comedies
s5141,Movie,DreamWorks Home: For the Holidays,Not Given,United States,2017-12-01,2017,TV-Y,46 min,"Children & Family Movies, Comedies, Music & Musicals",2017,12,Music & Musicals
s5142,TV Show,Kantaro: The Sweet Tooth Salaryman,Not Given,Japan,2017-12-01,2017,TV-PG,1 Season,"International TV Shows, TV Comedies",2017,12,International TV Shows
s5142,TV Show,Kantaro: The Sweet Tooth Salaryman,Not Given,Japan,2017-12-01,2017,TV-PG,1 Season,"International TV Shows, TV Comedies",2017,12,TV Comedies
s5148,TV Show,TURN: Washington's Spies,Not Given,United States,2017-12-01,2017,TV-14,4 Seasons,TV Dramas,2017,12,TV Dramas
s5150,TV Show,Man Down,Not Given,United Kingdom,2017-11-30,2017,TV-MA,4 Seasons,"British TV Shows, International TV Shows, TV Comedies",2017,11,British TV Shows
s5150,TV Show,Man Down,Not Given,United Kingdom,2017-11-30,2017,TV-MA,4 Seasons,"British TV Shows, International TV Shows, TV Comedies",2017,11,International TV Shows
s5150,TV Show,Man Down,Not Given,United Kingdom,2017-11-30,2017,TV-MA,4 Seasons,"British TV Shows, International TV Shows, TV Comedies",2017,11,TV Comedies
s5151,TV Show,Broadchurch,Not Given,United Kingdom,2017-11-27,2017,TV-MA,3 Seasons,"British TV Shows, Crime TV Shows, International TV Shows",2017,11,British TV Shows
s5151,TV Show,Broadchurch,Not Given,United Kingdom,2017-11-27,2017,TV-MA,3 Seasons,"British TV Shows, Crime TV Shows, International TV Shows",2017,11,Crime TV Shows
s5151,TV Show,Broadchurch,Not Given,United Kingdom,2017-11-27,2017,TV-MA,3 Seasons,"British TV Shows, Crime TV Shows, International TV Shows",2017,11,International TV Shows
s5155,TV Show,The Many Faces of Ito,Not Given,Japan,2017-11-24,2017,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2017,11,International TV Shows
s5155,TV Show,The Many Faces of Ito,Not Given,Japan,2017-11-24,2017,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2017,11,Romantic TV Shows
s5155,TV Show,The Many Faces of Ito,Not Given,Japan,2017-11-24,2017,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2017,11,TV Dramas
s5158,TV Show,Argon,Not Given,South Korea,2017-11-22,2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",2017,11,International TV Shows
s5158,TV Show,Argon,Not Given,South Korea,2017-11-22,2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",2017,11,Korean TV Shows
s5158,TV Show,Argon,Not Given,South Korea,2017-11-22,2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",2017,11,TV Dramas
s5160,TV Show,Godless,Not Given,United States,2017-11-22,2017,TV-MA,1 Season,TV Dramas,2017,11,TV Dramas
s5166,TV Show,Longmire,Not Given,United States,2017-11-17,2017,TV-MA,6 Seasons,"Crime TV Shows, TV Dramas",2017,11,Crime TV Shows
s5166,TV Show,Longmire,Not Given,United States,2017-11-17,2017,TV-MA,6 Seasons,"Crime TV Shows, TV Dramas",2017,11,TV Dramas
s5167,TV Show,Luna Petunia,Not Given,United States,2017-11-17,2017,TV-Y,3 Seasons,Kids' TV,2017,11,Kids' TV
s5169,TV Show,Shot in the Dark,Not Given,United States,2017-11-17,2017,TV-MA,1 Season,Reality TV,2017,11,Reality TV
s5170,TV Show,The Irregular at Magic High School,Not Given,Japan,2017-11-15,2014,TV-14,1 Season,"Anime Series, International TV Shows, Teen TV Shows",2017,11,Anime Series
s5170,TV Show,The Irregular at Magic High School,Not Given,Japan,2017-11-15,2014,TV-14,1 Season,"Anime Series, International TV Shows, Teen TV Shows",2017,11,International TV Shows
s5170,TV Show,The Irregular at Magic High School,Not Given,Japan,2017-11-15,2014,TV-14,1 Season,"Anime Series, International TV Shows, Teen TV Shows",2017,11,Teen TV Shows
s5171,TV Show,The Method,Not Given,Russia,2017-11-15,2015,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017,11,Crime TV Shows
s5171,TV Show,The Method,Not Given,Russia,2017-11-15,2015,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017,11,International TV Shows
s5171,TV Show,The Method,Not Given,Russia,2017-11-15,2015,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017,11,TV Dramas
s5174,TV Show,Blazing Transfer Students,Not Given,Japan,2017-11-10,2017,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Comedies",2017,11,International TV Shows
s5174,TV Show,Blazing Transfer Students,Not Given,Japan,2017-11-10,2017,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Comedies",2017,11,TV Action & Adventure
s5174,TV Show,Blazing Transfer Students,Not Given,Japan,2017-11-10,2017,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Comedies",2017,11,TV Comedies
s5176,TV Show,Lady Dynamite,Not Given,United States,2017-11-10,2017,TV-MA,2 Seasons,TV Comedies,2017,11,TV Comedies
s5179,TV Show,Fate/Apocrypha,Not Given,Japan,2017-11-07,2017,TV-MA,2 Seasons,"Anime Series, International TV Shows",2017,11,Anime Series
s5179,TV Show,Fate/Apocrypha,Not Given,Japan,2017-11-07,2017,TV-MA,2 Seasons,"Anime Series, International TV Shows",2017,11,International TV Shows
s5181,TV Show,Project Mc²,Not Given,United States,2017-11-07,2017,TV-G,6 Seasons,Kids' TV,2017,11,Kids' TV
s5186,TV Show,Alias Grace,Not Given,Canada,2017-11-03,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017,11,Crime TV Shows
s5186,TV Show,Alias Grace,Not Given,Canada,2017-11-03,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017,11,International TV Shows
s5186,TV Show,Alias Grace,Not Given,Canada,2017-11-03,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017,11,TV Dramas
s5196,TV Show,Together,Not Given,Singapore,2017-11-01,2009,TV-14,1 Season,"International TV Shows, TV Dramas",2017,11,International TV Shows
s5196,TV Show,Together,Not Given,Singapore,2017-11-01,2009,TV-14,1 Season,"International TV Shows, TV Dramas",2017,11,TV Dramas
s5201,TV Show,Beyond Stranger Things,Not Given,United States,2017-10-27,2017,TV-14,1 Season,"Stand-Up Comedy & Talk Shows, TV Mysteries, TV Sci-Fi & Fantasy",2017,10,Stand-Up Comedy & Talk Shows
s5201,TV Show,Beyond Stranger Things,Not Given,United States,2017-10-27,2017,TV-14,1 Season,"Stand-Up Comedy & Talk Shows, TV Mysteries, TV Sci-Fi & Fantasy",2017,10,TV Mysteries
s5201,TV Show,Beyond Stranger Things,Not Given,United States,2017-10-27,2017,TV-14,1 Season,"Stand-Up Comedy & Talk Shows, TV Mysteries, TV Sci-Fi & Fantasy",2017,10,TV Sci-Fi & Fantasy
s5206,TV Show,The Mist,Not Given,Canada,2017-10-24,2017,TV-MA,1 Season,"TV Dramas, TV Horror, TV Mysteries",2017,10,TV Dramas
s5206,TV Show,The Mist,Not Given,Canada,2017-10-24,2017,TV-MA,1 Season,"TV Dramas, TV Horror, TV Mysteries",2017,10,TV Horror
s5206,TV Show,The Mist,Not Given,Canada,2017-10-24,2017,TV-MA,1 Season,"TV Dramas, TV Horror, TV Mysteries",2017,10,TV Mysteries
s5207,TV Show,W1A,Not Given,United Kingdom,2017-10-24,2017,TV-MA,3 Seasons,"British TV Shows, TV Comedies",2017,10,British TV Shows
s5207,TV Show,W1A,Not Given,United Kingdom,2017-10-24,2017,TV-MA,3 Seasons,"British TV Shows, TV Comedies",2017,10,TV Comedies
s5209,TV Show,Haters Back Off,Not Given,United States,2017-10-20,2017,TV-PG,2 Seasons,"TV Comedies, Teen TV Shows",2017,10,TV Comedies
s5209,TV Show,Haters Back Off,Not Given,United States,2017-10-20,2017,TV-PG,2 Seasons,"TV Comedies, Teen TV Shows",2017,10,Teen TV Shows
s5211,TV Show,The Day I Met El Chapo,Not Given,United States,2017-10-20,2017,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",2017,10,Crime TV Shows
s5211,TV Show,The Day I Met El Chapo,Not Given,United States,2017-10-20,2017,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",2017,10,Docuseries
s5211,TV Show,The Day I Met El Chapo,Not Given,United States,2017-10-20,2017,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",2017,10,International TV Shows
s5220,TV Show,Seven and Me,Not Given,France,2017-10-15,2017,TV-Y,1 Season,Kids' TV,2017,10,Kids' TV
s5222,TV Show,West Coast Customs,Not Given,United States,2017-10-15,2015,TV-G,6 Seasons,"Docuseries, Reality TV",2017,10,Docuseries
s5222,TV Show,West Coast Customs,Not Given,United States,2017-10-15,2015,TV-G,6 Seasons,"Docuseries, Reality TV",2017,10,Reality TV
s5232,TV Show,ID-0,Not Given,Japan,2017-10-06,2017,TV-PG,1 Season,"Anime Series, International TV Shows",2017,10,Anime Series
s5232,TV Show,ID-0,Not Given,Japan,2017-10-06,2017,TV-PG,1 Season,"Anime Series, International TV Shows",2017,10,International TV Shows
s5233,TV Show,Kibaoh Klashers,Not Given,China,2017-10-06,2017,TV-Y7,2 Seasons,Kids' TV,2017,10,Kids' TV
s5237,TV Show,Beyblade Burst,Not Given,Japan,2017-10-01,2016,TV-Y7,1 Season,"Anime Series, Kids' TV",2017,10,Anime Series
s5237,TV Show,Beyblade Burst,Not Given,Japan,2017-10-01,2016,TV-Y7,1 Season,"Anime Series, Kids' TV",2017,10,Kids' TV
s5238,TV Show,Equestria Girls: Tales of Canterlot High,Not Given,United States,2017-10-01,2017,TV-Y7,1 Season,"Kids' TV, TV Comedies",2017,10,Kids' TV
s5238,TV Show,Equestria Girls: Tales of Canterlot High,Not Given,United States,2017-10-01,2017,TV-Y7,1 Season,"Kids' TV, TV Comedies",2017,10,TV Comedies
s5244,TV Show,Noddy Toyland Detective,Not Given,France,2017-10-01,2016,TV-Y,2 Seasons,Kids' TV,2017,10,Kids' TV
s5245,TV Show,Star Trek: Enterprise,Not Given,United States,2017-10-01,2004,TV-14,4 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Sci-Fi & Fantasy",2017,10,Classic & Cult TV
s5245,TV Show,Star Trek: Enterprise,Not Given,United States,2017-10-01,2004,TV-14,4 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Sci-Fi & Fantasy",2017,10,TV Action & Adventure
s5245,TV Show,Star Trek: Enterprise,Not Given,United States,2017-10-01,2004,TV-14,4 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Sci-Fi & Fantasy",2017,10,TV Sci-Fi & Fantasy
s5246,TV Show,Star Trek: Voyager,Not Given,United States,2017-10-01,2000,TV-PG,7 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",2017,10,TV Action & Adventure
s5246,TV Show,Star Trek: Voyager,Not Given,United States,2017-10-01,2000,TV-PG,7 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",2017,10,TV Sci-Fi & Fantasy
s5247,TV Show,Sudden,Not Given,Singapore,2017-10-01,2013,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2017,10,International TV Shows
